artist_name,song_name,genres
snoop dogg,lay low,Hip Hop; Rap; Black Music
cannibal corpse,bent backwards and broken,Heavy Metal
cannibal corpse,bloodstained cement,Heavy Metal
cannibal corpse,blowtorch slaughter,Heavy Metal
cannibal corpse,blunt force castration,Heavy Metal
cannibal corpse,bound and burned,Heavy Metal
black label society,in this river,Heavy Metal
black label society,angel of mercy,Heavy Metal
black label society,stillborn,Heavy Metal
black label society,fire it up,Heavy Metal
black label society,like a bird,Heavy Metal
black label society,funeral bell,Heavy Metal
black label society,sold my soul,Heavy Metal
black label society,the rose petalled garden,Heavy Metal
black label society,bored to tears,Heavy Metal
black label society,spoke in the wheel,Heavy Metal
black label society,just killing time,Heavy Metal
black label society,i never dreamed,Heavy Metal
black label society,overlord,Heavy Metal
black label society,all for you,Heavy Metal
black label society,set you free,Heavy Metal
black label society,berserkers,Heavy Metal
black label society,godspeed hellbound,Heavy Metal
black label society,the blessed hellride,Heavy Metal
black label society,bridge to cross,Heavy Metal
black label society,low down,Heavy Metal
black label society,forever down,Heavy Metal
black label society,been a long time,Heavy Metal
black label society,queen of sorrow,Heavy Metal
black label society,rust,Heavy Metal
black label society,13 years of grief,Heavy Metal
black label society,a love unreal,Heavy Metal
black label society,battering ram,Heavy Metal
black label society,believe,Heavy Metal
black label society,beneath the tree,Heavy Metal
black label society,beyond the down,Heavy Metal
dream theater,the looking glass,Progressivo; Heavy Metal; Rock
dream theater,pull me under,Progressivo; Heavy Metal; Rock
dream theater,this is the life,Progressivo; Heavy Metal; Rock
dream theater,as i am,Progressivo; Heavy Metal; Rock
dream theater,hollow years,Progressivo; Heavy Metal; Rock
dream theater,octavarium,Progressivo; Heavy Metal; Rock
dream theater,untethered angel,Progressivo; Heavy Metal; Rock
dream theater,another day,Progressivo; Heavy Metal; Rock
dream theater,one last time,Progressivo; Heavy Metal; Rock
dream theater,begin again,Progressivo; Heavy Metal; Rock
dream theater,learning to live,Progressivo; Heavy Metal; Rock
dream theater,forsaken,Progressivo; Heavy Metal; Rock
dream theater,beyond this life,Progressivo; Heavy Metal; Rock
dream theater,a better life,Progressivo; Heavy Metal; Rock
dream theater,a change of seasons,Progressivo; Heavy Metal; Rock
dream theater,a life left behind,Progressivo; Heavy Metal; Rock
dream theater,a new beginning,Progressivo; Heavy Metal; Rock
dream theater,a nightmare to remember,Progressivo; Heavy Metal; Rock
dream theater,a rite of passage,Progressivo; Heavy Metal; Rock
dream theater,a savior in the square,Progressivo; Heavy Metal; Rock
dream theater,a tempting offer,Progressivo; Heavy Metal; Rock
dream theater,a view from the top of the world,Progressivo; Heavy Metal; Rock
dream theater,about to crash,Progressivo; Heavy Metal; Rock
dream theater,act of faythe,Progressivo; Heavy Metal; Rock
dream theater,along for the ride,Progressivo; Heavy Metal; Rock
dream theater,answering the call,Progressivo; Heavy Metal; Rock
dream theater,astonishing,Progressivo; Heavy Metal; Rock
dream theater,awaken the master,Progressivo; Heavy Metal; Rock
dream theater,barstool warrior,Progressivo; Heavy Metal; Rock
dream theater,behind the veil,Progressivo; Heavy Metal; Rock
amon amarth,twilight of the thunder god,Heavy Metal
amon amarth,deceiver of the gods,Heavy Metal
amon amarth,father of the wolf,Heavy Metal
amon amarth,with oden on our side,Heavy Metal
amon amarth,the berserker at stamford bridge,Heavy Metal
amon amarth,the last stand of frej,Heavy Metal
amon amarth,the pursuit of vikings,Heavy Metal
amon amarth,live without regrets,Heavy Metal
amon amarth,back on northern shores,Heavy Metal
amon amarth,versus the world,Heavy Metal
amon amarth,a beast am i,Heavy Metal
amon amarth,a fury divine,Heavy Metal
amon amarth,across the rainbow bridge,Heavy Metal
amon amarth,aerials,Heavy Metal
amon amarth,an ancient sign of coming storm,Heavy Metal
amon amarth,annihilation of hammerfest,Heavy Metal
amon amarth,arson,Heavy Metal
amon amarth,as loke falls,Heavy Metal
amon amarth,as long as the raven flies,Heavy Metal
amon amarth,asator,Heavy Metal
amon amarth,bastards of a lying breed,Heavy Metal
amon amarth,blood eagle,Heavy Metal
amon amarth,bloodshed,Heavy Metal
amon amarth,burning anvil of steel,Heavy Metal
amon amarth,burning creation,Heavy Metal
amon amarth,coming of the tide,Heavy Metal
amon amarth,crack the sky,Heavy Metal
amon amarth,cry of the black birds,Heavy Metal
amon amarth,death in fire,Heavy Metal
amon amarth,destroyer of the universe,Heavy Metal
trivium,from dawn to decadence,Heavy Metal
trivium,until the world goes cold,Heavy Metal
trivium,catastrophist,Heavy Metal
trivium,the phalanx,Heavy Metal
trivium,like a sword over damocles,Heavy Metal
trivium,the shadow of the abattoir,Heavy Metal
trivium,in the court of the dragon,Heavy Metal
trivium,a crisis of revelation,Heavy Metal
trivium,sickness unto you,Heavy Metal
trivium,no way back just through,Heavy Metal
trivium,feast of fire,Heavy Metal
trivium,endless night,Heavy Metal
trivium,in waves,Heavy Metal
trivium,fall into your hands,Heavy Metal
trivium,the heart from your hate,Heavy Metal
trivium,a grey so dark,Heavy Metal
trivium,a gunshot to the head of trepidation,Heavy Metal
trivium,and sadness will sear,Heavy Metal
trivium,as i am exploding,Heavy Metal
trivium,ascendancy,Heavy Metal
trivium,at the end of this war,Heavy Metal
trivium,beauty in the sorrow,Heavy Metal
trivium,becoming the dragon,Heavy Metal
trivium,bending the arc to fear,Heavy Metal
trivium,beneath the sun,Heavy Metal
trivium,betrayer,Heavy Metal
trivium,beyond oblivion,Heavy Metal
trivium,black,Heavy Metal
trivium,bleed into me,Heavy Metal
trivium,blind leading the blind,Heavy Metal
hammerfall,at the end of the rainbow,Heavy Metal
hammerfall,not today,Heavy Metal
hammerfall,hammerfall,Heavy Metal
hammerfall,legacy of kings,Heavy Metal
hammerfall,steel meets steel,Heavy Metal
hammerfall,stone cold,Heavy Metal
hammerfall,child of the damned,Heavy Metal
hammerfall,bring the hammer down,Heavy Metal
hammerfall,genocide,Heavy Metal
hammerfall,heeding the call,Heavy Metal
hammerfall,glory to the brave,Heavy Metal
hammerfall,i refuse,Heavy Metal
hammerfall,second to one,Heavy Metal
hammerfall,dominion,Heavy Metal
hammerfall,let the hammer fall,Heavy Metal
hammerfall,last man standing,Heavy Metal
hammerfall,i want out,Heavy Metal
hammerfall,a legend reborn,Heavy Metal
hammerfall,always will be,Heavy Metal
hammerfall,and yet i smile,Heavy Metal
hammerfall,angel of mercy,Heavy Metal
hammerfall,any means necessary,Heavy Metal
hammerfall,back to back,Heavy Metal
hammerfall,between two worlds,Heavy Metal
hammerfall,blood bound,Heavy Metal
hammerfall,bloodline,Heavy Metal
hammerfall,born to rule,Heavy Metal
hammerfall,built to last,Heavy Metal
hammerfall,bushido,Heavy Metal
hammerfall,carved in stone,Heavy Metal
killswitch engage,i am broken too,Heavy Metal; Rock; Hardcore
killswitch engage,us against the world,Heavy Metal; Rock; Hardcore
killswitch engage,take control,Heavy Metal; Rock; Hardcore
killswitch engage,unleashed,Heavy Metal; Rock; Hardcore
killswitch engage,the arms of sorrow,Heavy Metal; Rock; Hardcore
killswitch engage,ravenous,Heavy Metal; Rock; Hardcore
killswitch engage,know your enemy,Heavy Metal; Rock; Hardcore
killswitch engage,as sure as the sun will rise,Heavy Metal; Rock; Hardcore
killswitch engage,alone i stand,Heavy Metal; Rock; Hardcore
killswitch engage,hate by design,Heavy Metal; Rock; Hardcore
killswitch engage,loyalty,Heavy Metal; Rock; Hardcore
killswitch engage,declaration,Heavy Metal; Rock; Hardcore
killswitch engage,when the balance is broken,Heavy Metal; Rock; Hardcore
killswitch engage,this is absolution,Heavy Metal; Rock; Hardcore
killswitch engage,for you,Heavy Metal; Rock; Hardcore
killswitch engage,my life for yours,Heavy Metal; Rock; Hardcore
killswitch engage,a light in a darkened world,Heavy Metal; Rock; Hardcore
killswitch engage,in due time,Heavy Metal; Rock; Hardcore
killswitch engage,the end of heartache,Heavy Metal; Rock; Hardcore
killswitch engage,a bid farewell,Heavy Metal; Rock; Hardcore
killswitch engage,a tribute to the fallen,Heavy Metal; Rock; Hardcore
killswitch engage,always,Heavy Metal; Rock; Hardcore
killswitch engage,and embers rise,Heavy Metal; Rock; Hardcore
killswitch engage,ascension,Heavy Metal; Rock; Hardcore
killswitch engage,be one,Heavy Metal; Rock; Hardcore
killswitch engage,beyond the flames,Heavy Metal; Rock; Hardcore
killswitch engage,bite the hand that feeds,Heavy Metal; Rock; Hardcore
killswitch engage,break the silence,Heavy Metal; Rock; Hardcore
killswitch engage,breathe life,Heavy Metal; Rock; Hardcore
killswitch engage,cut me loose,Heavy Metal; Rock; Hardcore
paradise lost,darker thoughts,Heavy Metal; Gótico
paradise lost,hallowed land,Heavy Metal; Gótico
paradise lost,never again,Heavy Metal; Gótico
paradise lost,defiler,Heavy Metal; Gótico
paradise lost,ghosts,Heavy Metal; Gótico
paradise lost,spirit,Heavy Metal; Gótico
paradise lost,fall from grace,Heavy Metal; Gótico
paradise lost,ending days,Heavy Metal; Gótico
paradise lost,hear the night,Heavy Metal; Gótico
paradise lost,hope dies young,Heavy Metal; Gótico
paradise lost,forsaken,Heavy Metal; Gótico
paradise lost,no hope in sight,Heavy Metal; Gótico
paradise lost,no reason,Heavy Metal; Gótico
paradise lost,shades of god,Heavy Metal; Gótico
paradise lost,small town boy,Heavy Metal; Gótico
paradise lost,last regret,Heavy Metal; Gótico
paradise lost,host,Heavy Metal; Gótico
paradise lost,accept the pain,Heavy Metal; Gótico
paradise lost,all you leave behind,Heavy Metal; Gótico
paradise lost,an eternity of lies,Heavy Metal; Gótico
paradise lost,as horizons end,Heavy Metal; Gótico
paradise lost,back on disaster,Heavy Metal; Gótico
paradise lost,behind the grey,Heavy Metal; Gótico
paradise lost,beneath black skies,Heavy Metal; Gótico
paradise lost,channel for the pain,Heavy Metal; Gótico
paradise lost,close your eyes,Heavy Metal; Gótico
paradise lost,control,Heavy Metal; Gótico
paradise lost,crucify,Heavy Metal; Gótico
paradise lost,deep,Heavy Metal; Gótico
paradise lost,divided,Heavy Metal; Gótico
mastodon,gigantium,Heavy Metal
mastodon,just got paid,Heavy Metal
mastodon,chimes at midnight,Heavy Metal
mastodon,more than i could chew,Heavy Metal
mastodon,pain with an anchor,Heavy Metal
mastodon,sickle and peace,Heavy Metal
mastodon,diamond in the witch house,Heavy Metal
mastodon,all the heavy lifting,Heavy Metal
mastodon,ancient kingdom,Heavy Metal
mastodon,andromeda,Heavy Metal
mastodon,aqua dementia,Heavy Metal
mastodon,asleep in the deep,Heavy Metal
mastodon,aunt lisa,Heavy Metal
mastodon,battle at sea,Heavy Metal
mastodon,bedazzled fingernails,Heavy Metal
mastodon,black tongue,Heavy Metal
mastodon,blasteroid,Heavy Metal
mastodon,blue walsh,Heavy Metal
mastodon,burning man,Heavy Metal
mastodon,capillarian crest,Heavy Metal
mastodon,circle of cysquatch,Heavy Metal
mastodon,clandestiny,Heavy Metal
mastodon,colony of birchmen,Heavy Metal
mastodon,crack the skye,Heavy Metal
mastodon,crusher destroyer,Heavy Metal
mastodon,crystal skull,Heavy Metal
mastodon,curl of the burl,Heavy Metal
mastodon,cut you up with a linoleum knife,Heavy Metal
mastodon,deep sea creature,Heavy Metal
mastodon,divinations,Heavy Metal
amorphis,a new day,Heavy Metal
amorphis,a servant,Heavy Metal
amorphis,against widows,Heavy Metal
amorphis,alone,Heavy Metal
amorphis,amongst stars,Heavy Metal
amorphis,battle for light,Heavy Metal
amorphis,black river,Heavy Metal
amorphis,black winter day,Heavy Metal
amorphis,born from fire,Heavy Metal
amorphis,captured state,Heavy Metal
amorphis,course of fate,Heavy Metal
amorphis,crimson wave,Heavy Metal
amorphis,daughter of hate,Heavy Metal
amorphis,day of your beliefs,Heavy Metal
amorphis,death of a king,Heavy Metal
amorphis,drifting memories,Heavy Metal
amorphis,drowned maid,Heavy Metal
amorphis,empty opening,Heavy Metal
amorphis,enchanted by the moon,Heavy Metal
amorphis,enigma,Heavy Metal
amorphis,ethereal solitude,Heavy Metal
amorphis,exile of the sons of uisliu,Heavy Metal
amorphis,far from the sun,Heavy Metal
amorphis,first doom,Heavy Metal
amorphis,forever more,Heavy Metal
amorphis,forgotten sunrise,Heavy Metal
amorphis,from earth i rose,Heavy Metal
amorphis,from the heaven of my heart,Heavy Metal
amorphis,god of deception,Heavy Metal
amorphis,grain of sand,Heavy Metal
lamb of god,resurrection man,Heavy Metal; Rock; Hardcore
lamb of god,gears,Heavy Metal; Rock; Hardcore
lamb of god,ghost walking,Heavy Metal; Rock; Hardcore
lamb of god,memento mori,Heavy Metal; Rock; Hardcore
lamb of god,laid to rest,Heavy Metal; Rock; Hardcore
lamb of god,hourglass,Heavy Metal; Rock; Hardcore
lamb of god,512,Heavy Metal; Rock; Hardcore
lamb of god,new colossal hate,Heavy Metal; Rock; Hardcore
lamb of god,reality bath,Heavy Metal; Rock; Hardcore
lamb of god,11th hour,Heavy Metal; Rock; Hardcore
lamb of god,a warning,Heavy Metal; Rock; Hardcore
lamb of god,again we rise,Heavy Metal; Rock; Hardcore
lamb of god,another nail for your coffin,Heavy Metal; Rock; Hardcore
lamb of god,anthropoid,Heavy Metal; Rock; Hardcore
lamb of god,as the palaces burn,Heavy Metal; Rock; Hardcore
lamb of god,ashes of the wake,Heavy Metal; Rock; Hardcore
lamb of god,black label,Heavy Metal; Rock; Hardcore
lamb of god,blacken the cursed sun,Heavy Metal; Rock; Hardcore
lamb of god,blood junkie,Heavy Metal; Rock; Hardcore
lamb of god,blood of the scribe,Heavy Metal; Rock; Hardcore
lamb of god,bloodshot eyes,Heavy Metal; Rock; Hardcore
lamb of god,break you,Heavy Metal; Rock; Hardcore
lamb of god,broken hands,Heavy Metal; Rock; Hardcore
lamb of god,cheated,Heavy Metal; Rock; Hardcore
lamb of god,checkmate,Heavy Metal; Rock; Hardcore
lamb of god,choke sermon,Heavy Metal; Rock; Hardcore
lamb of god,confessional,Heavy Metal; Rock; Hardcore
lamb of god,contractor,Heavy Metal; Rock; Hardcore
lamb of god,dead seeds,Heavy Metal; Rock; Hardcore
lamb of god,delusion pandemic,Heavy Metal; Rock; Hardcore
napalm death,nazi punks fuck off,Heavy Metal; Hardcore; New Wave
napalm death,suffer the children,Heavy Metal; Hardcore; New Wave
napalm death,a gag reflex,Heavy Metal; Hardcore; New Wave
napalm death,cause and effect,Heavy Metal; Hardcore; New Wave
napalm death,unchallenged hate,Heavy Metal; Hardcore; New Wave
napalm death,deceiver,Heavy Metal; Hardcore; New Wave
napalm death,circle of hypocrisy,Heavy Metal; Hardcore; New Wave
napalm death,siege of power,Heavy Metal; Hardcore; New Wave
napalm death,inner incineration,Heavy Metal; Hardcore; New Wave
napalm death,unfit earth,Heavy Metal; Hardcore; New Wave
napalm death,food chains,Heavy Metal; Hardcore; New Wave
napalm death,necessary evil,Heavy Metal; Hardcore; New Wave
napalm death,rise above,Heavy Metal; Hardcore; New Wave
napalm death,if the truth be known,Heavy Metal; Hardcore; New Wave
napalm death,diatribes,Heavy Metal; Hardcore; New Wave
napalm death,all hail the grey dawn,Heavy Metal; Hardcore; New Wave
napalm death,analysis paralysis,Heavy Metal; Hardcore; New Wave
napalm death,armageddon x 7,Heavy Metal; Hardcore; New Wave
napalm death,as the machine rolls on,Heavy Metal; Hardcore; New Wave
napalm death,blank look about face,Heavy Metal; Hardcore; New Wave
napalm death,blind to the truth,Heavy Metal; Hardcore; New Wave
napalm death,blows to the body,Heavy Metal; Hardcore; New Wave
napalm death,blunt against the cutting edge,Heavy Metal; Hardcore; New Wave
napalm death,born on your knees,Heavy Metal; Hardcore; New Wave
napalm death,breed to breathe,Heavy Metal; Hardcore; New Wave
napalm death,cesspits,Heavy Metal; Hardcore; New Wave
napalm death,cleanse impure,Heavy Metal; Hardcore; New Wave
napalm death,climate controllers,Heavy Metal; Hardcore; New Wave
napalm death,collision course,Heavy Metal; Hardcore; New Wave
napalm death,common enemy,Heavy Metal; Hardcore; New Wave
eminem,lose yourself,Hip Hop; Rap
eminem,the real slim shady,Hip Hop; Rap
eminem,rap god,Hip Hop; Rap
eminem,without me,Hip Hop; Rap
eminem,venom,Hip Hop; Rap
eminem,not afraid,Hip Hop; Rap
eminem,mockingbird,Hip Hop; Rap
eminem,beautiful,Hip Hop; Rap
eminem,my name is,Hip Hop; Rap
eminem,the way i am,Hip Hop; Rap
eminem,space bound,Hip Hop; Rap
eminem,higher,Hip Hop; Rap
eminem,just lose it,Hip Hop; Rap
eminem,business,Hip Hop; Rap
eminem,my mom,Hip Hop; Rap
eminem,sing for the moment,Hip Hop; Rap
eminem,25 to life,Hip Hop; Rap
eminem,almost famous,Hip Hop; Rap
eminem,arose,Hip Hop; Rap
eminem,ass like that,Hip Hop; Rap
eminem,baby,Hip Hop; Rap
eminem,bad guy,Hip Hop; Rap
eminem,bagpipes from baghdad,Hip Hop; Rap
eminem,believe,Hip Hop; Rap
eminem,berzerk,Hip Hop; Rap
eminem,big weenie,Hip Hop; Rap
eminem,brainless,Hip Hop; Rap
eminem,buffalo bill,Hip Hop; Rap
eminem,careful what you wish for,Hip Hop; Rap
eminem,castle,Hip Hop; Rap
drake,hotline bling,Rap; Hip Hop
drake,one dance,Rap; Hip Hop
drake,champagne poetry,Rap; Hip Hop
drake,ratchet happy birthday,Rap; Hip Hop
drake,toosie slide,Rap; Hip Hop
drake,finesse,Rap; Hip Hop
drake,do not disturb,Rap; Hip Hop
drake,know yourself,Rap; Hip Hop
drake,nonstop,Rap; Hip Hop
drake,legend,Rap; Hip Hop
drake,teenage fever,Rap; Hip Hop
drake,energy,Rap; Hip Hop
drake,jungle,Rap; Hip Hop
drake,passionfruit,Rap; Hip Hop
drake,10 bands,Rap; Hip Hop
drake,30 for 30 freestyle,Rap; Hip Hop
drake,4pm in calabasas,Rap; Hip Hop
drake,6 god,Rap; Hip Hop
drake,6 man,Rap; Hip Hop
drake,6pm in new york,Rap; Hip Hop
drake,7am on bridle path,Rap; Hip Hop
drake,8 out of 10,Rap; Hip Hop
drake,9,Rap; Hip Hop
drake,back to back,Rap; Hip Hop
drake,best i ever had,Rap; Hip Hop
drake,blem,Rap; Hip Hop
drake,blue tint,Rap; Hip Hop
drake,brand new,Rap; Hip Hop
drake,buried alive interlude,Rap; Hip Hop
drake,charged up,Rap; Hip Hop
mac miller,self care,Hip Hop; Rap; Pop
mac miller,blue world,Hip Hop; Rap; Pop
mac miller,2009,Hip Hop; Rap; Pop
mac miller,skin,Hip Hop; Rap; Pop
mac miller,ladders,Hip Hop; Rap; Pop
mac miller,dunno,Hip Hop; Rap; Pop
mac miller,inside outside,Hip Hop; Rap; Pop
mac miller,jet fuel,Hip Hop; Rap; Pop
mac miller,the spins,Hip Hop; Rap; Pop
mac miller,100 grandkids,Hip Hop; Rap; Pop
mac miller,hurt feelings,Hip Hop; Rap; Pop
mac miller,1 threw 8,Hip Hop; Rap; Pop
mac miller,all around the world,Hip Hop; Rap; Pop
mac miller,all i want is you,Hip Hop; Rap; Pop
mac miller,america,Hip Hop; Rap; Pop
mac miller,angel dust,Hip Hop; Rap; Pop
mac miller,another night,Hip Hop; Rap; Pop
mac miller,aquarium,Hip Hop; Rap; Pop
mac miller,ascension,Hip Hop; Rap; Pop
mac miller,ave maria,Hip Hop; Rap; Pop
mac miller,avian,Hip Hop; Rap; Pop
mac miller,bird call,Hip Hop; Rap; Pop
mac miller,blue slide park,Hip Hop; Rap; Pop
mac miller,brand name,Hip Hop; Rap; Pop
mac miller,break the law,Hip Hop; Rap; Pop
mac miller,buttons,Hip Hop; Rap; Pop
mac miller,clarity,Hip Hop; Rap; Pop
mac miller,clubhouse,Hip Hop; Rap; Pop
mac miller,colors and shapes,Hip Hop; Rap; Pop
mac miller,complicated,Hip Hop; Rap; Pop
lana del rey,born to die,Romântico; Indie
lana del rey,video games,Romântico; Indie
lana del rey,summertime sadness,Romântico; Indie
lana del rey,chemtrails over the country club,Romântico; Indie
lana del rey,cola,Romântico; Indie
lana del rey,blue jeans,Romântico; Indie
lana del rey,west coast,Romântico; Indie
lana del rey,love,Romântico; Indie
lana del rey,ride,Romântico; Indie
lana del rey,cherry,Romântico; Indie
lana del rey,brooklyn baby,Romântico; Indie
lana del rey,norman fucking rockwell,Romântico; Indie
lana del rey,young and beautiful,Romântico; Indie
lana del rey,happiness is a butterfly,Romântico; Indie
lana del rey,dark paradise,Romântico; Indie
lana del rey,diet mountain dew,Romântico; Indie
lana del rey,13 beaches,Romântico; Indie
lana del rey,24,Romântico; Indie
lana del rey,american,Romântico; Indie
lana del rey,art deco,Romântico; Indie
lana del rey,bartender,Romântico; Indie
lana del rey,bel air,Romântico; Indie
lana del rey,black beauty,Romântico; Indie
lana del rey,blue velvet,Romântico; Indie
lana del rey,body electric,Romântico; Indie
lana del rey,burning desire,Romântico; Indie
lana del rey,california,Romântico; Indie
lana del rey,carmen,Romântico; Indie
lana del rey,cinnamon girl,Romântico; Indie
lana del rey,cruel world,Romântico; Indie
arctic monkeys,i wanna be yours,Rock Alternativo; Rock; Indie
arctic monkeys,505,Rock Alternativo; Rock; Indie
arctic monkeys,fluorescent adolescent,Rock Alternativo; Rock; Indie
arctic monkeys,arabella,Rock Alternativo; Rock; Indie
arctic monkeys,mardy bum,Rock Alternativo; Rock; Indie
arctic monkeys,snap out of it,Rock Alternativo; Rock; Indie
arctic monkeys,a certain romance,Rock Alternativo; Rock; Indie
arctic monkeys,crying lightning,Rock Alternativo; Rock; Indie
arctic monkeys,knee socks,Rock Alternativo; Rock; Indie
arctic monkeys,when the sun goes down,Rock Alternativo; Rock; Indie
arctic monkeys,i bet you look good on the dancefloor,Rock Alternativo; Rock; Indie
arctic monkeys,fireside,Rock Alternativo; Rock; Indie
arctic monkeys,do me a favour,Rock Alternativo; Rock; Indie
arctic monkeys,four out of five,Rock Alternativo; Rock; Indie
arctic monkeys,stop the world i wanna get off with you,Rock Alternativo; Rock; Indie
arctic monkeys,brianstorm,Rock Alternativo; Rock; Indie
arctic monkeys,cornerstone,Rock Alternativo; Rock; Indie
arctic monkeys,old yellow bricks,Rock Alternativo; Rock; Indie
arctic monkeys,teddy picker,Rock Alternativo; Rock; Indie
arctic monkeys,she looks like fun,Rock Alternativo; Rock; Indie
arctic monkeys,one point perspective,Rock Alternativo; Rock; Indie
arctic monkeys,2013,Rock Alternativo; Rock; Indie
arctic monkeys,7,Rock Alternativo; Rock; Indie
arctic monkeys,all my own stunts,Rock Alternativo; Rock; Indie
arctic monkeys,american sports,Rock Alternativo; Rock; Indie
arctic monkeys,anyways,Rock Alternativo; Rock; Indie
arctic monkeys,bad woman,Rock Alternativo; Rock; Indie
arctic monkeys,balaclava,Rock Alternativo; Rock; Indie
arctic monkeys,batphone,Rock Alternativo; Rock; Indie
arctic monkeys,bigger boys and stolen sweethearts,Rock Alternativo; Rock; Indie
radiohead,karma police,Indie; Rock; Rock Alternativo
radiohead,no surprises,Indie; Rock; Rock Alternativo
radiohead,let down,Indie; Rock; Rock Alternativo
radiohead,paranoid android,Indie; Rock; Rock Alternativo
radiohead,all i need,Indie; Rock; Rock Alternativo
radiohead,how to disappear completely,Indie; Rock; Rock Alternativo
radiohead,lotus flower,Indie; Rock; Rock Alternativo
radiohead,present tense,Indie; Rock; Rock Alternativo
radiohead,separator,Indie; Rock; Rock Alternativo
radiohead,everything in its right place,Indie; Rock; Rock Alternativo
radiohead,i might be wrong,Indie; Rock; Rock Alternativo
radiohead,reckoner,Indie; Rock; Rock Alternativo
radiohead,i promise,Indie; Rock; Rock Alternativo
radiohead,backdrifts,Indie; Rock; Rock Alternativo
radiohead,15 step,Indie; Rock; Rock Alternativo
radiohead,4 minute warning,Indie; Rock; Rock Alternativo
radiohead,a reminder,Indie; Rock; Rock Alternativo
radiohead,a wolf at the door,Indie; Rock; Rock Alternativo
radiohead,airbag,Indie; Rock; Rock Alternativo
radiohead,bloom,Indie; Rock; Rock Alternativo
radiohead,bodysnatchers,Indie; Rock; Rock Alternativo
radiohead,burn the witch,Indie; Rock; Rock Alternativo
radiohead,climbing up the walls,Indie; Rock; Rock Alternativo
radiohead,codex,Indie; Rock; Rock Alternativo
radiohead,cuttooth,Indie; Rock; Rock Alternativo
radiohead,decks dark,Indie; Rock; Rock Alternativo
radiohead,desert island disk,Indie; Rock; Rock Alternativo
radiohead,dollars and cents,Indie; Rock; Rock Alternativo
radiohead,down is the new up,Indie; Rock; Rock Alternativo
radiohead,faust arp,Indie; Rock; Rock Alternativo
weezer,island in the sun,Indie; Rock; Rock Alternativo
weezer,all my favorite songs,Indie; Rock; Rock Alternativo
weezer,hash pipe,Indie; Rock; Rock Alternativo
weezer,perfect situation,Indie; Rock; Rock Alternativo
weezer,buddy holly,Indie; Rock; Rock Alternativo
weezer,stand by me,Indie; Rock; Rock Alternativo
weezer,qb blitz,Indie; Rock; Rock Alternativo
weezer,my best friend,Indie; Rock; Rock Alternativo
weezer,happy together,Indie; Rock; Rock Alternativo
weezer,hero,Indie; Rock; Rock Alternativo
weezer,grapes of wrath,Indie; Rock; Rock Alternativo
weezer,i need some of that,Indie; Rock; Rock Alternativo
weezer,take on me,Indie; Rock; Rock Alternativo
weezer,africa,Indie; Rock; Rock Alternativo
weezer,my name is jonas,Indie; Rock; Rock Alternativo
weezer,in the garage,Indie; Rock; Rock Alternativo
weezer,thank god for girls,Indie; Rock; Rock Alternativo
weezer,1 more hit,Indie; Rock; Rock Alternativo
weezer,all my friends are insects,Indie; Rock; Rock Alternativo
weezer,all the good ones,Indie; Rock; Rock Alternativo
weezer,aloo gobi,Indie; Rock; Rock Alternativo
weezer,american gigolo,Indie; Rock; Rock Alternativo
weezer,automatic,Indie; Rock; Rock Alternativo
weezer,autopilot,Indie; Rock; Rock Alternativo
weezer,back to the shack,Indie; Rock; Rock Alternativo
weezer,beach boys,Indie; Rock; Rock Alternativo
weezer,beginning of the end,Indie; Rock; Rock Alternativo
weezer,beverly hills,Indie; Rock; Rock Alternativo
weezer,bird with a broken wing,Indie; Rock; Rock Alternativo
weezer,blue dream,Indie; Rock; Rock Alternativo
death cab for cutie,transatlanticism,Indie
death cab for cutie,i will follow you into the dark,Indie
death cab for cutie,you can do better than me,Indie
death cab for cutie,this charming man,Indie
death cab for cutie,tiny vessels,Indie
death cab for cutie,northern lights,Indie
death cab for cutie,meet me on the equinox,Indie
death cab for cutie,20th century towers,Indie
death cab for cutie,405,Indie
death cab for cutie,a diamond and a tether,Indie
death cab for cutie,a lack of color,Indie
death cab for cutie,a movie script ending,Indie
death cab for cutie,all is full of love,Indie
death cab for cutie,amputations,Indie
death cab for cutie,army corps of architects,Indie
death cab for cutie,bixby canyon bridge,Indie
death cab for cutie,black sun,Indie
death cab for cutie,blacking out the friction,Indie
death cab for cutie,brothers on a hotel bed,Indie
death cab for cutie,champagne from a paper cup,Indie
death cab for cutie,codes and keys,Indie
death cab for cutie,company calls,Indie
death cab for cutie,company calls epilogue,Indie
death cab for cutie,coney island,Indie
death cab for cutie,crooked teeth,Indie
death cab for cutie,death of an interior decorator,Indie
death cab for cutie,debate exposes doubt,Indie
death cab for cutie,different names for the same thing,Indie
death cab for cutie,doors unlocked and open,Indie
death cab for cutie,dream scream,Indie
bright eyes,at the bottom of everything,Indie
bright eyes,mariana trench,Indie
bright eyes,a song to pass the time,Indie
bright eyes,amy in the white coat,Indie
bright eyes,an attempt to tip the scales,Indie
bright eyes,arienette,Indie
bright eyes,bad blood,Indie
bright eyes,blue angels air show,Indie
bright eyes,blue christmas,Indie
bright eyes,bowl of oranges,Indie
bright eyes,burn rubber,Indie
bright eyes,cartoon blues,Indie
bright eyes,classic cars,Indie
bright eyes,cleanse song,Indie
bright eyes,coat check dream song,Indie
bright eyes,coyote song,Indie
bright eyes,devil in the details,Indie
bright eyes,devil town,Indie
bright eyes,down in a rabbit hole,Indie
bright eyes,drunk kid catholic,Indie
